numbers,app_name,size_bytes,price,all_ratings,current_ver__ratings,avg_user_rating,current_user_rating,latest_version,age_rating,genre,num_devices_sup,num_screenshot,num_languages
6888,古墓仙缘-古装恋爱修仙手游,209277952,0.99,0,0,0,0,1.2,9+,Games,38,5,1
6889,Ire - Blood Memory,1669448704,0,373,7,3.5,4.5,2.2.1,12+,Games,37,5,13
6890,Cola Bottle Flip Challenge,234621952,0,14,12,4.5,5,1.5,4+,Games,37,5,1
6891,大人の脳トレ！ぴたぽん #頭が良くなる #快感ハメコミパズル,49252352,0,0,0,0,0,1.0.5,4+,Games,38,0,1
6892,Pantheon Warfare: The Chaos of Knights,136615936,0,0,0,0,0,1.3.5,12+,Games,40,5,33
6893,Toca Life: Stable,267330560,2.99,732,156,4.5,4.5,1.1,4+,Education,38,5,18
6894,Construction Simulator PRO 2017,356862976,4.99,166,18,2.5,3,1.9,4+,Games,38,5,1
6895,Toca Life: Farm,236893184,2.99,643,330,4.5,4.5,1.0.1,4+,Education,38,5,18
6896,SwishMoji By JR Smith,18631680,1.99,9,1,3.5,3,1.4,4+,Utilities,37,0,1
6897,Thinkrolls Kings & Queens - Logic and Physics Game,64120832,3.99,13,0,5,0,1.1,4+,Education,40,5,14
6898,Followers Analytics for Instagram - InstaReport,35136512,0,13914,493,4.5,4,2.3,4+,Social Networking,37,0,8
6899,The Walking Dead: A New Frontier,993859584,4.99,721,443,4,4,1.1,17+,Games,25,5,1
6900,Water Bottle Flip Challenge : Endless Diving 2K16,40321024,0,421,421,4.5,4.5,1,4+,Games,40,2,1
6901,LINE Moments - Capture Your Fun Moments,133572608,0,1,1,5,5,1.2.1,4+,Photo & Video,37,0,6
6902,"Real Cake Maker 3D - Bake, Design & Decorate",324028416,0,160,35,4.5,4.5,1.3,4+,Games,38,5,11
6903,Brick Shot,77396992,0,197,88,4.5,4.5,1.04,4+,Games,40,5,1
6904,机でGOLF,247855104,0,0,0,0,0,1.0.5,4+,Games,40,5,2
6905,食べないと死ぬ2,54369280,0,0,0,0,0,1.0.7,9+,Games,37,3,4
6906,Real Bike Traffic Rider Virtual Reality Glasses,125990912,0,8,2,3,4.5,8.9,17+,Reference,40,5,1
6907,Suica,24804352,0,10,0,1.5,0,1.0.6,4+,Finance,37,0,2
6908,Sky Pillar,86454272,0,27,4,3,2,1.6,4+,Games,40,4,1
6909,Chunky Tanks,86175744,0,44,7,3.5,3.5,1.1,4+,Games,37,5,1
6910,Grandpa's Toy Shop,79931392,2.99,12,6,4,4,1.1,4+,Education,37,5,1
6911,Musical Video Maker & Editor Live Videoly Studio,17094656,0,312,168,2.5,2.5,1.1,12+,Lifestyle,37,3,1
6912,Miss Peregrine’s Emoji,37141504,0,54,44,4.5,4.5,1.0.1,4+,Entertainment,37,0,1
6913,Fairy Princess Fashion Design,112401408,0,27,27,4.5,4.5,1,4+,Games,38,5,2
6914,Smashing The Battle,292851712,4.99,30,12,4.5,4.5,1.03,12+,Games,37,5,5
6915,Flippy Bottle Extreme! - Marker Flip Tricky 2K16,143591424,0,42435,2957,4.5,4.5,1.7,4+,Games,40,5,1
6916,无敌战舰-经典策略海战巅峰对决,63064064,0,0,0,0,0,1.1.2,4+,Games,40,5,0
6917,Escape from the pit latrine.,108177408,0,2,2,3.5,3.5,1.1.1,4+,Games,38,5,1
6918,Pursuit of Light2,361181184,0,38,0,4,0,1.3.0,4+,Games,37,5,3
6919,Pettson's Inventions 3,333170688,2.99,2,2,5,5,1.1,4+,Education,38,5,13
6920,Spectrum - Colorize Black and White Photos,18656256,4.99,169,33,3.5,3,1.4,4+,Photo & Video,37,5,10
6921,High Risers,35659776,0,486,49,4.5,4.5,4,4+,Games,37,5,13
6922,Water Bottle Flip Challenge 2,27547648,0,2964,997,4,4,1.2.3,4+,Games,40,2,1
6923,Fitness Sync for Fitbit to Apple Health,23117824,2.99,6,5,5,5,1.1.6,4+,Health & Fitness,13,0,1
6924,【意味笑】意味が分かると面白い話-謎解き2ch系推理ゲーム,39422976,0,0,0,0,0,1.0.3,12+,Book,37,0,1
6925,疯狂百宝箱,18173952,0,0,0,0,0,1,17+,Lifestyle,38,0,1
6926,Pineapple Pen,97951744,0,6430,2225,4.5,4.5,1.4,4+,Games,38,5,1
6927,Tiny Rails,296011776,0,1252,5,4,4,1.3.3,4+,Games,38,4,1
6928,PulpMX 2.0,38900736,1.99,46,2,3.5,3,2.8.23,12+,Sports,37,2,1
6929,謝罪会見,52836352,0,0,0,0,0,1.0.1,9+,Games,37,0,1
6930,Ski Resort Parking Sim Ice Road Snow Plow Trucker,222243840,0,167,58,4,3.5,1.0.1,4+,Games,37,5,1
6931,Vector 2 Premium,275088384,1.99,99,85,4,4,1.0.6,9+,Games,37,5,1
6932,HowDidiDo,21574656,0,0,0,0,0,2.1,4+,Sports,37,4,1
6933,DurantEmoji by Kevin Durant,71644160,0,200,9,4.5,4.5,1.1.0,4+,Utilities,37,5,10
6934,Just Trap,191611904,0,78,23,4,4.5,1.5,4+,Games,38,5,4
6935,Where's My What? Free,390756352,0,35,17,3,4.5,1.0.3,4+,Games,37,5,1
6936,Mobile Legends: Bang bang,187168768,0,11602,191,4.5,4.5,1.1.85.1581,12+,Games,38,5,9
6937,"Emojil - original emoji stamp, decoration camera",47948800,0,0,0,0,0,1.2.1,4+,Photo & Video,37,0,4
6938,■ Square it!,76039168,0,226,13,4.5,4.5,1.2.2,4+,Games,38,5,1
6939,Hidden Expedition: The Fountain of Youth (Full),902515712,6.99,65,9,4,4,1.0.2,9+,Games,37,5,5
6940,青空発掘カンパニー,181370880,3.99,1,1,3,3,1,4+,Games,38,5,1
6941,犯人は僕です。～露天風呂編～,59627520,0,0,0,0,0,1.1.0,17+,Games,38,5,16
6942,Dr. Panda Toy Cars Free,357190656,0,51,15,4,4.5,1.1,4+,Education,40,5,18
6943,Devil Lord: I shouldn't say that...half of world,96523264,0,0,0,0,0,1.0.20,4+,Games,37,4,4
6944,I Have A Pen,30351360,0,527,92,4.5,4.5,1.5,4+,Games,38,5,1
6945,Gems Story,106525696,0,173,1,4.5,4,1.0.3,4+,Games,38,5,16
6946,Little Briar Rose,279456768,2.99,7,1,3,1,1.5,4+,Games,38,5,2
6947,djay Pro for iPhone,79205376,4.99,123,60,3.5,3.5,1.0.1,4+,Music,37,0,7
6948,MOJI TALK by DJ Khaled,31695872,1.99,8,8,5,5,1,12+,Entertainment,37,1,1
6949,The Lost Shield,130360320,1.99,27,14,3.5,4,1.0.2,4+,Games,40,5,4
6950,Extreme Trucks Simulator,474310656,0,579,120,4,4.5,1.3.1,4+,Games,37,5,1
6951,脱出ゲーム 1K,58431488,0,5,4,3,2.5,1.1.0,4+,Games,40,5,1
6952,Fit In The Hole,138645504,0,506,246,4,4,1.1,4+,Games,38,5,1
6953,Escape Game: Signs,45420544,0,41,41,5,5,1,4+,Games,40,5,2
6954,Sun - weather forecast powered by Dark Sky,4281344,1.99,11,1,3,5,3.0.3,4+,Weather,37,0,1
6955,Beams.,100624384,0.99,25,25,4.5,4.5,1,4+,Games,38,5,11
6956,【ドレ？ドコ？】脱出ゲーム感覚の謎解きパズルゲーム,37219328,0,1,1,3,3,1.0.3,12+,Games,40,0,1
6957,TENOSEL+,78190592,0,17,17,2.5,2.5,1.02,4+,Games,37,1,1
6958,Elf Pets® Pup — The Elf on the Shelf®,469178368,0.99,10,3,4.5,5,1.0.3,4+,Games,40,5,1
6959,Baby Bottle Challenge - Water Bottle Flip,61094912,0,152,56,3.5,3.5,3,4+,Games,38,2,1
6960,SHERMOJI - Official Richard Sherman Emoji Keyboard,44829696,0.99,8,0,5,0,1.0.7,9+,Entertainment,37,5,1
6961,下ヨシ子の「２０１７年　あなたの流生命」,7142400,1.99,0,0,0,0,1,17+,Lifestyle,37,0,1
6962,Micromon,791604224,0,56,20,3.5,4,1.7,9+,Games,37,5,1
6963,Kids Shave Salon Spa Games (Boys & Girls),60314624,0,3963,3963,4,4,1,4+,Games,40,4,1
6964,Silly Sausage: Doggy Dessert,90156032,0,102,102,4.5,4.5,1.0.1,9+,Games,40,5,1
6965,DragonBox Big Numbers,197068800,7.99,14,0,4,0,1.0.4,4+,Education,38,5,8
6966,Sweet Tales,111176704,0,147,38,4.5,4.5,1.1.1,4+,Games,38,5,16
6967,Buzzy Bubbles,103877632,0,13,13,3,3,1.1,4+,Games,38,5,1
6968,ZenDots 2 - One Dot’s Journey,27395072,0,54,30,3.5,4,1.2,4+,Games,37,5,1
6969,Hat Trick Shots,35524608,0,197,168,4,4,1.1,4+,Games,38,5,1
6970,SMILE Inc.,137533440,0,25859,839,5,4.5,1.11,12+,Games,37,5,1
6971,gogogo,7212032,0,0,0,0,0,1,4+,Shopping,38,0,2
6972,Cannonfire Concerto,25586688,3.99,19,19,5,5,1.0.0,12+,Games,38,5,1
6973,Empyrean,42916864,5.99,29,11,4.5,4.5,1.0.1,12+,Games,38,5,1
6974,Saga of the North Wind,40674304,5.99,36,1,4.5,5,1.1.0,12+,Games,38,5,1
6975,GE's eddie,14125056,0,0,0,0,0,2.2,4+,News,37,4,1
6976,Water Bottle Flip Challenge: Flippy Bottle Diving,40116224,0,362,362,4.5,4.5,1.1,4+,Games,40,2,1
6977,VERSUS: The Elite Trials,29697024,3.99,62,62,4.5,4.5,1.0.0,12+,Games,38,5,1
6978,Vandermojis by Lisa Vanderpump,10967040,1.99,12,1,2,1,1.0.3,12+,Entertainment,37,4,1
6979,Jordan Keyboard,34557952,0,49,6,3.5,5,1.0.3,4+,Utilities,37,0,1
6980,ON-SEN - escape game -,101600256,0,14,9,4,4,1.2,4+,Games,38,5,1
6981,Flip King,81882112,0,72,44,4,4,1.1,9+,Games,37,5,8
6982,One Touch Camera Recording & Capture in HD,1327104,1.99,7,2,1.5,1,1.2,4+,Productivity,37,0,1
6983,仙侠剑客—大型3D精品ARPG动作神作,179085312,0,0,0,0,0,1.1,9+,Games,40,5,0
6984,RETSNOM,283760640,0.99,2,2,5,5,1.01,9+,Games,37,5,3
6985,Babaji,23000064,0.99,0,0,0,0,1,4+,Utilities,37,2,9
6986,Solitaire One,47924224,0,1740,158,4.5,4.5,1.0.3,4+,Games,37,3,1
6987,Clown Spotter - Find Clowns Around You,26049536,0,34,9,2.5,2.5,2,9+,News,37,4,1
6988,Shoutrageous! - The Addictive Game of Lists,32848896,0,60,14,4.5,4.5,2.0.1,17+,Games,37,0,1
6989,オトナの教科書〜学校じゃ教わらない裏教育クイズ(画像付き)〜,42959872,0,0,0,0,0,1.0.0,9+,Games,37,0,2
6990,MalkinMoji by Evgeni Malkin,60633088,0.99,33,2,3.5,5,1.21,9+,Sports,37,0,1
6991,妖萌战姬HD - 日系二次元萌娘卡牌手游,211287040,0.99,0,0,0,0,1.0.4,17+,Games,40,5,1
6992,Escape from the Bears of the student council room.,95901696,0,0,0,0,0,1.0.6,4+,Games,38,5,1
6993,Super Jabber Jump,146922496,0,612,76,4.5,4.5,2.3.3006,4+,Games,37,5,1
6994,Epic Battle Simulator,125122560,0,1647,44,4.5,4.5,1.5.10,9+,Games,38,5,1
6995,unWorded,350912512,3.99,10,10,4,4,1,9+,Games,40,5,1
6996,Escape Game: Red room,104137728,0,5,3,3,2.5,1.1.0,4+,Games,40,4,1
6997,Flirty Emoji Pro with Stickers Pack for Texting,39568384,1.99,238,230,3.5,3.5,1.2,17+,Utilities,37,2,2
6998,GETだぜ！じゃねーよｗ for ポケモン,60770304,0,0,0,0,0,1,12+,Games,37,4,1
6999,Escape a Halloween Candy Shop,36245504,0,0,0,0,0,1.0.1,4+,Games,40,0,2
7000,Feelca B&W,51673088,0.99,26,1,3,1,1.4.7,4+,Photo & Video,37,0,4
7001,Our dark lord-Sasuyu 2-TAP RPG,65501184,0,35,9,4.5,4.5,1.2.0,4+,Games,37,5,4
7002,Race Driving School Car Racing Driver License Test,321210368,0,37,25,3.5,3.5,1.0.3,4+,Games,37,5,1
7003,Shell by Bellabeat - Baby Heartbeat Listener,58326016,0,587,14,3,1.5,1.13,4+,Lifestyle,25,0,1
7004,iLocks - New Lock Screen Wallpapers for iPhone,39067648,1.99,24,24,1,1,1,4+,Entertainment,38,0,1
7005,LVL,94370816,1.99,284,2,4.5,5,1.1.4,4+,Games,38,5,11
7006,Sago Mini Holiday Trucks and Diggers,116524032,0,56,56,4.5,4.5,1,4+,Education,38,5,1
7007,Dungeon Witcher,102876160,0,5,3,2.5,3.5,1.2.0,12+,Games,40,5,0
7008,AutoSleep. Auto Sleep Tracker for Watch,7802880,2.99,979,368,4.5,4.5,4.0.1,4+,Health & Fitness,13,0,9
7009,We’re Going on a Bear Hunt,167348224,2.99,3,3,3.5,3.5,1.0.3,4+,Games,37,5,13
7010,BRICEMOJI Brice de Nice,72006656,0.99,0,0,0,0,1.0.2,4+,Entertainment,37,0,1
7011,WitchSpring2,956569600,3.99,17,9,4.5,5,1.36,9+,Games,37,5,4
7012,My First Crush - High School Love,131100672,0,710,157,4.5,4.5,1.1,4+,Games,38,5,11
7013,激突!!10円玉ドッカンバトル -最強AIに勝てる？-,26492928,0,0,0,0,0,1.0.3,4+,Games,37,0,1
7014,脱出ゲーム 学校の七不思議 -恐怖からの脱出-,185636864,0,0,0,0,0,1.0.4,12+,Games,37,5,1
7015,Crazy Clown Chase,21992448,0,778,191,4,4,1.26,9+,Games,38,5,4
7016,Let Go and Let God - Doreen Virtue,72539136,4.99,19,1,4,1,1.1,4+,Lifestyle,37,4,1
7017,PhotoScan - scanner by Google Photos,71370752,0,1421,268,4.5,5,1.4.1,4+,Photo & Video,25,0,36
7018,Monkey,68677632,0,3060,122,4,3.5,2.1.1,12+,Social Networking,37,0,1
7019,おわかりいただけただろうか心霊写真で最恐ホラー体験,67638272,0,0,0,0,0,1.0.1,12+,Entertainment,40,0,1
7020,The Rocky Horror Picture Show Emojis,55424000,1.99,0,0,0,0,1.0.3,17+,Entertainment,37,4,1
7021,My Town : Cinema,230627328,2.99,49,39,4,4.5,1.01,4+,Education,37,5,1
7022,秘密の関係はじめました メッセージ風恋愛ゲーム,114686976,0,0,0,0,0,1.0.9,9+,Games,37,3,4
7023,Fitness Girl - Dance and Play at the Gym,268526592,0,913,134,4.5,4.5,1.4.1,4+,Games,38,5,11
7024,Dumber League,42499072,0.99,7,0,4.5,0,1.2,4+,Games,40,5,3
7025,"CATCHY Photos-Easter Bunny, Tooth Fairy and more..",81744896,0,228,32,1.5,1.5,1.55,4+,Photo & Video,37,2,1
7026,Advent Magnificat Companion 2016,53123072,1.99,1,1,5,5,1.0.1,4+,Book,37,4,3
7027,Demi Lovato - Zombarazzie Adventure,87374848,0,690,136,5,4.5,1.4,4+,Games,37,5,0
7028,777游戏厅-2017超人气掌上游戏厅,102120448,0,0,0,0,0,1.1.0,17+,Games,40,5,1
7029,脱出ゲーム Toilet,11815936,0,0,0,0,0,1.0.0,4+,Games,38,0,1
7030,诛妖奇遇-3D仙侠恋爱网游年度巨献(浪漫回合),187552768,0.99,0,0,0,0,1.1,9+,Games,38,5,1
7031,Keepy Ducky,434906112,0,1083,46,4.5,4.5,1.4,4+,Games,37,5,1
7032,Sonia Tlev,50384896,0,0,0,0,0,1.0.2,4+,Health & Fitness,37,0,6
7033,懸賞ソリティア-懸賞応募でギフト券が稼げるソリティア！-無料懸賞ゲーム,35679232,0,0,0,0,0,1.0.1,17+,Games,38,0,2
7034,大人の納車ゲーム-四角いアタマを丸くする脳トレパズル,39596032,0,0,0,0,0,1.0.2,4+,Games,37,3,2
7035,Monster Zombie Plague War - Virtual Reality (VR),217378816,0,12,2,4,5,2.0.0,17+,Games,38,5,1
7036,２ちゃんねる for iPhone,21508096,0,0,0,0,0,3,17+,News,37,0,1
7037,Sago Mini Puppy Preschool,139482112,2.99,15,15,4,4,1.1,4+,Education,38,5,1
7038,梦幻仙途-经典之余又大搞趣味创新（回合制）,187687936,0.99,0,0,0,0,1,9+,Games,38,5,1
7039,Golden Lotus Slots,111412224,0,0,0,0,0,1.1.0,17+,Games,37,5,3
7040,借金あるからギャンブルしてくる,63654912,0,0,0,0,0,1.5,17+,Games,37,0,1
7041,Fantasy Princess - Girls Makeup & Dress Up Games,97917952,1.99,3,3,3.5,3.5,9999.1.1,4+,Games,40,5,1
7042,Bestshot: Take Clear Photos Automatically & Easily,24675328,0.99,0,0,0,0,2.0.2,4+,Photo & Video,37,0,2
7043,ミリオン行進曲,196380672,4.99,1,1,3,3,1.02,4+,Games,38,5,1
7044,Waiit,133295104,0,35,21,3.5,3,1.0.2,4+,Games,37,4,1
7045,Juju on the Beat,34719744,0,2772,2495,3.5,3.5,1.4,4+,Games,37,3,1
7046,Balvinmoji,7344128,0.99,22,1,5,5,1.1,12+,Entertainment,37,0,1
7047,Hey Duggee: We Love Animals,136347648,2.99,0,0,0,0,1.2,4+,Games,40,5,1
7048,Wall Switch,46997504,0,19,19,4,4,1,4+,Games,38,5,1
7049,Wavemoji,16411648,1.99,3,3,5,5,1,12+,Entertainment,37,0,1
7050,Cubed Rally World,67192832,0,14,9,4.5,4.5,1.2.0,4+,Games,37,5,1
7051,Room Escape Game - Pictures Room Esacpe,88484864,0,6,2,5,5,1.1,4+,Games,40,0,1
7052,Shark Boom - Challenge Friends with your Pet,245415936,0,0,0,0,0,1.0.9,4+,Games,38,5,1
7053,迷你世界-国产精品沙盒联机生存建造游戏,106102784,0,5,0,3.5,0,0.16.3,4+,Games,38,5,2
7054,Boycott Trump Biz,6972416,0.99,14,5,3.5,4,2,4+,News,37,1,1
7055,Sally's Law,392790016,0.99,8,0,4,0,1.0.86,4+,Games,38,5,4
7056,無料で音楽や写真・カメラの裏技アプリ for iPhone7,31080448,0,0,0,0,0,1.1,4+,Reference,37,0,2
7057,"Italian Emoji -  Italian Emojis, Stickers and Gifs",80857088,1.99,28,5,3,3.5,1.7,12+,Utilities,37,0,1
7058,别动我学姐-校园格斗巅峰之作,290577408,0,0,0,0,0,1.0.0,9+,Games,38,5,1
7059,MonPetitGazon,19794944,1.99,0,0,0,0,1.5.0,9+,Sports,37,3,1
7060,Dinosaur Planet,144868352,0,0,0,0,0,9.12.0000,4+,Education,38,5,12
7061,江湖侠客录－武侠迷必玩单机手游,49906688,0.99,0,0,0,0,4.58,12+,Games,40,5,1
7062,NashMoji ™ by Nash Grier,61317120,0.99,24,11,5,5,1.0.1,9+,Entertainment,37,0,1
7063,LINE BLOG,101159936,0,0,0,0,0,1.5.0,12+,Social Networking,37,0,1
7064,MacMoji ™  by Conor McGregor,69789696,1.99,223,30,5,5,1.2.1,9+,Entertainment,37,0,1
7065,Spiral Tower,142680064,0,78,78,4,4,1,4+,Games,38,5,1
7066,大话问仙 - 与众不同的萌派仙侠回合游戏体验(送神器),187321344,0,1,1,5,5,1,9+,Games,38,5,1
7067,琅琊天下 - 原著改编单机武侠角色扮演RPG,122763264,0,0,0,0,0,2,9+,Games,37,5,1
7068,BoycottTrump,7025664,0,601,8,3,3,2.0.3,4+,Lifestyle,37,0,1
7069,Paper.io,281393152,0,24097,4469,4,4.5,2.8,4+,Games,37,4,1
7070,脱出ゲーム - Solid - 無機質な部屋からの 脱出,76563456,0,1,1,4,4,1.2.1,4+,Games,37,5,1
7071,天神决-创新仙侠手游,165749760,0,0,0,0,0,1.0.3,9+,Games,38,5,1
7072,胜者为王-多人同时在线PK传奇类手机网游！,250616832,0.99,0,0,0,0,1.0.1,9+,Games,38,0,1
7073,Replica : A Little Temporary Safety,127227904,1.99,35,19,4.5,4.5,1.2,12+,Games,37,5,1
7074,ネイティブ1000人と作った英会話～日常英会話編～,51174400,12.99,0,0,0,0,1.0.1,4+,Education,37,5,1
7075,Juju on that Beat Challenge,41964544,0,10,3,4,5,1.1,4+,Games,40,0,1
7076,ImpossibleGO! - You can't clear,170200064,0,0,0,0,0,1.0.1,4+,Games,38,3,1
7077,Haunted Rooms: Escape VR Game for Google Cardboard,479346688,0,60,10,4.5,3.5,2,12+,Games,40,5,1
7078,ContactsXL 2017,16477184,1.99,20,6,4,4,1.9,4+,Productivity,37,5,5
7079,脱出ゲーム 謎解き部屋からの脱出,17112064,0,1,1,2,2,1.0.0,4+,Games,38,0,1
7080,IQ200 - If you can clear all stage,143289344,0,1,1,2,2,1.0.1,4+,Games,38,3,1
7081,修仙侠侣-正统中国风仙侠新作,150490112,0,0,0,0,0,1,9+,Games,40,5,0
7082,逍遥修仙-掌上360度自由视角经典仙侠动作游戏,148481024,0,0,0,0,0,1,9+,Games,40,5,0
7083,修仙幻想-经典萌系回合,187419648,0.99,0,0,0,0,1,4+,Games,38,5,1
7084,挂机三国-最强挂机游戏,105127936,0.99,0,0,0,0,1.3.40,17+,Games,40,5,1
7085,Kendall KMoji,70244352,0.99,11,0,4.5,0,1.1,4+,Entertainment,37,0,1
7086,BLW Slow Cook Recipes,37238784,3.99,0,0,0,0,2.4,4+,Lifestyle,37,5,1
7087,Mundo Lanugo en Navidad – Juegos Navideños,225289216,1.99,0,0,0,0,1.1,4+,Games,40,5,1
7088,Nope Quiz,183178240,0,61,1,5,5,1.2.1,12+,Games,37,5,1
7089,Flip,128708608,0,230,230,4.5,4.5,1,4+,Games,40,5,1
7090,弑仙问情,151494656,0.99,0,0,0,0,1,9+,Games,40,5,1
7091,Juju On That Beat  - Dance Challenge Game,66482176,0,21,10,2,2.5,3,4+,Games,38,4,1
7092,Mannequin Challenge Maker,4682752,0.99,35,1,2,5,2.3,4+,Photo & Video,37,0,1
7093,Mannequin Challenge,109705216,0,668,87,3,3,1.4,9+,Games,37,4,1
7094,Linda Brown: Interactive Story,162812928,0,537,36,4.5,4.5,1.2.6,12+,Games,37,3,1
7095,泰坦来袭-热血英雄燃爆部落争霸之战,325997568,0,0,0,0,0,1.0.3,12+,Games,38,5,1
7096,死亡フラグがたちました！！【ノベルゲーム型あるある謎解きアドベンチャー】,45266944,0,0,0,0,0,1.0.1,9+,Book,37,0,1
7097,Ocean Overlord - Global War,296336384,0,0,0,0,0,2.0.10,12+,Games,40,5,12
7098,Tokyo Wizard,23376896,2.99,10,10,4,4,1.0.1,12+,Games,38,5,1
7099,Snowball!!,57315328,1.99,13,13,5,5,1,4+,Games,40,4,10
7100,Hovercrash,64712704,0,41,5,4,4,1.2.1,4+,Games,37,5,1
7101,Jurassic VR for Google Cardboard,131453952,1.99,7,3,1.5,1.5,1.2,4+,Games,37,0,1
7102,Book - room escape game -,71790592,0,10,10,5,5,1,4+,Games,37,0,1
7103,Icarus - A Star's Journey,114270208,0,230,209,3.5,3.5,1.01,4+,Games,40,5,1
7104,WWEmoji,143140864,1.99,179,20,4,4,1.5,9+,Entertainment,37,0,1
7105,脱出ゲーム　ピラミッドからの脱出,128242688,0,0,0,0,0,1.0.1,4+,Games,38,5,1
7106,Call Recorder for iPhone - Record Phone Calls,94401536,9.99,39,7,2.5,2.5,1.7,4+,Business,37,0,7
7107,Escape a Crepe House,32714752,0,3,3,5,5,1,4+,Games,40,0,2
7108,脱出ゲーム Oden,10925056,0,0,0,0,0,1.0.0,4+,Games,38,0,1
7109,Shopkins Run!,169488384,3.99,183,77,4.5,4.5,1.1.1,4+,Games,38,5,1
7110,"SofaScore Live Sports: Scores, VIDEO & Stats",55877632,0,103,1,4,5,6.1.13,12+,Sports,37,4,26
7111,25 Days of Christmas: Holiday Advent Calendar 2016,94569472,0,38,11,4.5,4.5,1.2,4+,Entertainment,38,5,14
7112,Top Tier,91834368,0,48,1,4.5,5,1.3,4+,Games,37,5,1
7113,HealthFace,45356032,1.99,28,5,3.5,4,1.1.2,4+,Health & Fitness,13,0,24
7114,Fast Food Rampage,95555584,0,281,52,4.5,4.5,1.0.7,12+,Games,38,3,1
7115,Ice Princess - Royal Wedding Day,279991296,0,283,65,4.5,4.5,1.7.0,4+,Games,38,5,11
7116,Amusement Park Tour 2: Fun Xmas,91865088,0,115,40,4.5,4.5,1.1.3,4+,Games,38,5,16
7117,Sweet Tales: Match 3 Christmas,102147072,0,215,40,4.5,4.5,1.0.2,4+,Games,38,5,16
7118,Web Browser Recorder Pro,1734656,1.99,14,3,2,4.5,1.2,17+,Utilities,37,0,3
7119,紫马财行理财精英版—安全可靠的投资理财平台,86395904,0,0,0,0,0,2.2.5,4+,Finance,37,0,1
7120,Escape Game: Christmas Eve,81683456,0,21,21,4.5,4.5,1.0.0,4+,Games,40,2,1
7121,js体育资讯,1841152,0,0,0,0,0,1,17+,Entertainment,37,0,1
7122,脱出ゲーム KOTATSU,15002624,0,1,1,5,5,1.0.0,4+,Games,38,0,1
7123,Disaster Prediction App,26094592,2.99,32,9,4.5,4.5,1.7,12+,Lifestyle,37,0,1
7124,DELISH KITCHEN - レシピ動画で料理を簡単に,97549312,0,7,0,5,0,1.3.1,4+,Food & Drink,37,5,1
7125,最佳足球经理(非彩票),110059520,0,0,0,0,0,1.1,9+,Games,38,5,1
7126,Stickman Base Jumper 2,323822592,0,1362,1142,5,5,1.0.1,4+,Games,38,5,1
7127,东方头条（探索版）订阅分享感兴趣的新闻和搞笑视频,50258944,0,0,0,0,0,1.1.2,17+,Book,38,4,1
7128,新超级群英传OL-单机党必玩的三国群英手游,246023168,0.99,1,1,4,4,1.6,9+,Games,37,5,1
7129,Mannequin Challenge,59572224,0,105,58,4,4.5,1.0.1,4+,Games,38,5,1
7130,Bottle Flip!,124506112,0,3384,3124,4.5,4.5,1.1.1,4+,Games,40,5,1
7131,Mustknow - anonymous video Q&A,92884992,0,53,0,1.5,0,4.0.0,12+,Social Networking,37,0,1
7132,PetMojis' by The Dog Agency,84905984,0.99,79,2,2,1,1.1.1,4+,Entertainment,37,0,1
7133,ハマる脳とれ ぱずる!!PITTARI～子供も楽しめる脳とれ ぱずるげーむ～,56605696,0,0,0,0,0,1,4+,Games,37,2,5
7134,[GP]パチスロ デビル メイ クライ クロス(パチスロゲーム),3148421120,0,0,0,0,0,1.0.1,12+,Games,40,0,1
7135,Ao Oni2,86687744,0,7,3,4,4,1.5.0,12+,Games,37,0,5
7136,王权之战-帝国时代皇室争霸！,84803584,0,0,0,0,0,2.0.5,12+,Games,40,5,1
7137,PJ Masks: Super City Run,343991296,2.99,12,12,2.5,2.5,1,4+,Entertainment,37,5,1
7138,VanDammemoji by Jean-Claude Van Damme,17164288,0.99,18,0,4.5,0,1.3,12+,Entertainment,37,0,1
7139,Multi Level Car Parking 6 Shopping Mall Garage Lot,219144192,0,162,162,4,4,1,4+,Games,37,5,1
7140,Farming USA 2,299749376,2.99,269,35,4.5,4.5,1.33,4+,Games,37,5,1
7141,Peppa Pig: Party Time,251977728,0.99,9,0,2,0,1.1.6,4+,Education,40,5,1
7142,VR Video World - Virtual Reality,97276928,0,88,26,4.5,5,1.0.14,12+,Photo & Video,38,0,2
7143,1600,261758976,0,110,68,3.5,3.5,1.1,4+,Education,37,4,1
7144,オービスガイド - 新型オービス&ネズミ捕り&検問,65525760,1.99,0,0,0,0,1.1.1,4+,Navigation,37,5,1
7145,Everfilter - transform your photos into artworks,49449984,0,15,3,3.5,2.5,1.1.3,4+,Photo & Video,37,0,7
7146,脱出ゲーム KA-MA-KU-RA,12614656,0,0,0,0,0,1.0.0,4+,Games,38,0,1
7147,Pitmoji - Pit Bull Emoji & Stickers,32785408,2.99,29,29,3,3,1,12+,Entertainment,37,4,1
7148,Valley of Fear Virtual Reality,150863872,0,46,32,4,4,1.21,12+,Games,37,0,1
7149,Christmas Swap 3 -Match toy & candy to countdown,62359552,0,96,96,4.5,4.5,1,4+,Games,40,3,25
7150,不良西游-神魔悟空大战篇,269280256,0,0,0,0,0,1,12+,Games,40,5,1
7151,VR Horror Maze Walk :Horror Fever For VR Cardboard,96786432,0,6,0,3,0,2.1,17+,Games,40,4,1
7152,食べないと死ぬ 3,64763904,0,0,0,0,0,1.0.4,9+,Games,37,3,4
